timestamp,year,month,day,hour,ticker,open,high,low,close,price_change,volume
2024-07-20,2024,7,5,0,ETHUSDT,3503.53,3539.65,3480.0,3517.5,0.39874069866676753,147510.8165
2024-07-21,2024,7,6,0,ETHUSDT,3517.5,3547.0,3411.4,3535.92,0.5236673773987227,218890.9656
2024-07-22,2024,7,0,0,ETHUSDT,3535.93,3562.82,3422.34,3439.6,-2.724318637529587,207859.5043
2024-07-23,2024,7,1,0,ETHUSDT,3439.61,3541.0,3389.0,3482.51,1.2472344248330505,500568.7811
2024-07-24,2024,7,2,0,ETHUSDT,3482.51,3487.82,3300.0,3335.81,-4.2124789304266255,275479.0506
2024-07-25,2024,7,3,0,ETHUSDT,3335.82,3342.5,3087.53,3175.48,-4.806614265757749,494282.6398
2024-07-26,2024,7,4,0,ETHUSDT,3175.47,3286.36,3171.0,3274.61,3.1220575221935754,260237.4641
2024-07-27,2024,7,5,0,ETHUSDT,3274.6,3327.59,3191.01,3249.01,-0.7814694924570845,231991.9037
2024-07-28,2024,7,6,0,ETHUSDT,3249.0,3284.3,3198.11,3270.16,0.6512773160972563,103529.8329
2024-07-29,2024,7,0,0,ETHUSDT,3270.16,3396.77,3258.0,3317.66,1.452528316657289,318471.5055
2024-07-30,2024,7,1,0,ETHUSDT,3317.66,3366.4,3233.18,3279.21,-1.1589493799846826,197277.1641
2024-07-31,2024,7,2,0,ETHUSDT,3279.2,3350.0,3213.75,3232.74,-1.4168089777994644,233711.3352
2024-08-01,2024,8,3,0,ETHUSDT,3232.74,3242.57,3080.02,3203.4,-0.9075892277139421,323285.6105
2024-08-02,2024,8,4,0,ETHUSDT,3203.4,3218.6,2967.0,2989.61,-6.673846538053317,385704.0395
2024-08-03,2024,8,5,0,ETHUSDT,2989.61,3018.02,2859.0,2903.64,-2.875625917761857,344595.3157
2024-08-04,2024,8,6,0,ETHUSDT,2903.65,2935.46,2630.0,2688.92,-7.395175038313846,512064.2612
2024-08-05,2024,8,0,0,ETHUSDT,2688.91,2697.44,2111.0,2419.59,-10.015954420192559,2670604.1003
2024-08-06,2024,8,1,0,ETHUSDT,2419.76,2556.23,2414.19,2461.33,1.7179389691539533,642283.8038
2024-08-07,2024,8,2,0,ETHUSDT,2461.33,2551.32,2309.04,2342.8,-4.815689078668839,630115.4228
2024-08-08,2024,8,3,0,ETHUSDT,2342.79,2724.1,2320.4,2682.5,14.500232628618019,586502.8754
2024-08-09,2024,8,4,0,ETHUSDT,2682.5,2707.98,2552.61,2598.78,-3.120969245107169,406739.9611
2024-08-10,2024,8,5,0,ETHUSDT,2598.79,2644.7,2576.49,2609.92,0.42827623624841216,171012.3619
2024-08-11,2024,8,6,0,ETHUSDT,2609.92,2720.0,2540.0,2555.38,-2.0897192251103465,297098.9145
2024-08-12,2024,8,0,0,ETHUSDT,2555.38,2750.0,2510.05,2722.3,6.532100900844496,483414.2506
2024-08-13,2024,8,1,0,ETHUSDT,2722.3,2738.4,2611.37,2702.44,-0.7295301766888339,325668.6964
2024-08-14,2024,8,2,0,ETHUSDT,2702.44,2780.0,2632.2,2661.45,-1.5167774307662791,338808.7141
2024-08-15,2024,8,3,0,ETHUSDT,2661.45,2675.6,2515.71,2569.89,-3.440229949839371,356546.8059
2024-08-16,2024,8,4,0,ETHUSDT,2569.9,2630.97,2550.04,2592.73,0.8883614148410416,270684.1373
2024-08-17,2024,8,5,0,ETHUSDT,2592.72,2629.69,2587.5,2614.51,0.8404301274337538,89348.676
2024-08-18,2024,8,6,0,ETHUSDT,2614.51,2689.16,2594.53,2612.15,-0.09026547995609606,174074.0585
2024-08-19,2024,8,0,0,ETHUSDT,2612.15,2648.08,2563.58,2636.36,0.9268227322320707,224867.1336
2024-08-20,2024,8,1,0,ETHUSDT,2636.36,2695.0,2555.0,2572.82,-2.410141255367247,281315.8751
2024-08-21,2024,8,2,0,ETHUSDT,2572.81,2663.74,2536.22,2630.71,2.250457670795748,245286.6218
2024-08-22,2024,8,3,0,ETHUSDT,2630.71,2644.69,2584.2,2622.88,-0.2976382801601061,199063.1196
2024-08-23,2024,8,4,0,ETHUSDT,2622.89,2799.13,2621.4,2762.48,5.32199215369307,401786.4447
2024-08-24,2024,8,5,0,ETHUSDT,2762.49,2820.0,2731.26,2768.0,0.19945773559362093,263542.9441
2024-08-25,2024,8,6,0,ETHUSDT,2768.01,2792.28,2733.21,2746.13,-0.7904595720391223,154527.2352
2024-08-26,2024,8,0,0,ETHUSDT,2746.12,2762.0,2666.66,2680.49,-2.3899174107468033,211708.1247
2024-08-27,2024,8,1,0,ETHUSDT,2680.49,2699.98,2392.96,2457.33,-8.32534350062861,412660.7197
2024-08-28,2024,8,2,0,ETHUSDT,2457.33,2554.6,2418.8,2528.33,2.8893148254406205,451266.634
2024-08-29,2024,8,3,0,ETHUSDT,2528.33,2595.4,2505.88,2527.61,-0.02847729528976834,237002.9632
2024-08-30,2024,8,4,0,ETHUSDT,2527.6,2552.17,2431.14,2526.0,-0.06330115524607964,338379.1941
2024-08-31,2024,8,5,0,ETHUSDT,2525.99,2533.95,2491.92,2513.01,-0.5138579329292501,97946.1147
2024-09-01,2024,9,6,0,ETHUSDT,2513.0,2516.28,2400.0,2425.72,-3.4731396736967843,223127.776
2024-09-02,2024,9,0,0,ETHUSDT,2425.71,2564.83,2423.52,2538.01,4.62957237262493,262632.8385
2024-09-03,2024,9,1,0,ETHUSDT,2538.0,2553.6,2411.12,2425.29,-4.440898345153665,224793.1299
2024-09-04,2024,9,2,0,ETHUSDT,2425.28,2490.0,2306.65,2450.71,1.048538725425511,384179.3854
2024-09-05,2024,9,3,0,ETHUSDT,2450.71,2466.0,2348.04,2368.81,-3.3418886771588676,278549.0969
2024-09-06,2024,9,4,0,ETHUSDT,2368.81,2408.83,2150.55,2225.23,-6.06127127122901,643027.111
2024-09-07,2024,9,5,0,ETHUSDT,2225.24,2311.27,2220.98,2273.58,2.1723499487695777,219453.2076
2024-09-08,2024,9,6,0,ETHUSDT,2273.58,2333.58,2240.94,2297.3,1.0432885581329998,192775.6493
2024-09-09,2024,9,0,0,ETHUSDT,2297.3,2381.41,2272.8,2359.5,2.7075262264397253,321698.99
2024-09-10,2024,9,1,0,ETHUSDT,2359.51,2400.0,2320.41,2388.52,1.2294925641340686,224382.1729
2024-09-11,2024,9,2,0,ETHUSDT,2388.52,2389.32,2277.68,2340.55,-2.0083566392577747,282898.3125
2024-09-12,2024,9,3,0,ETHUSDT,2340.54,2391.93,2315.39,2361.76,0.9066283849026403,202611.1308
2024-09-13,2024,9,4,0,ETHUSDT,2361.75,2464.82,2337.35,2439.19,3.2789245263046496,253888.616
2024-09-14,2024,9,5,0,ETHUSDT,2439.19,2440.6,2376.72,2417.79,-0.8773404285849029,122931.2302
2024-09-15,2024,9,6,0,ETHUSDT,2417.8,2430.32,2283.75,2316.1,-4.206303250889249,174364.1946
2024-09-16,2024,9,0,0,ETHUSDT,2316.09,2335.7,2252.39,2295.68,-0.8812265499181944,330555.232
2024-09-17,2024,9,1,0,ETHUSDT,2295.67,2393.63,2263.29,2341.8,2.0094351540073316,274206.2588
2024-09-18,2024,9,2,0,ETHUSDT,2341.79,2376.14,2277.34,2374.75,1.4074703538746018,292917.6008
2024-09-19,2024,9,3,0,ETHUSDT,2374.74,2494.95,2372.6,2465.21,3.809680217623835,326746.032
2024-09-20,2024,9,4,0,ETHUSDT,2465.21,2571.93,2437.31,2561.4,3.901898824035277,340754.5912
2024-09-21,2024,9,5,0,ETHUSDT,2561.4,2623.34,2528.97,2612.4,1.9910986179433123,154757.8773
2024-09-22,2024,9,6,0,ETHUSDT,2612.4,2632.57,2524.58,2581.0,-1.2019598836319128,214266.3257
2024-09-23,2024,9,0,0,ETHUSDT,2580.99,2702.82,2539.49,2646.97,2.556383403267739,333282.0149
2024-09-24,2024,9,1,0,ETHUSDT,2646.98,2670.96,2591.56,2653.2,0.23498477510218435,288600.0402
2024-09-25,2024,9,2,0,ETHUSDT,2653.2,2673.5,2554.05,2579.95,-2.7608171264887686,220343.4293
2024-09-26,2024,9,3,0,ETHUSDT,2580.09,2666.22,2559.2,2632.26,2.022022487587645,278686.3573
2024-09-27,2024,9,4,0,ETHUSDT,2632.25,2728.6,2615.21,2694.43,2.3622376294044956,281826.9792
2024-09-28,2024,9,5,0,ETHUSDT,2694.43,2704.35,2650.0,2675.21,-0.7133234116306529,137230.0342
2024-09-29,2024,9,6,0,ETHUSDT,2675.21,2683.7,2629.73,2657.62,-0.6575184751851311,160554.3146
2024-09-30,2024,9,0,0,ETHUSDT,2657.62,2663.5,2575.0,2602.23,-2.0841956336872793,282475.7961
2024-10-01,2024,10,1,0,ETHUSDT,2602.24,2659.0,2414.0,2447.79,-5.935271151008355,502828.6804
2024-10-02,2024,10,2,0,ETHUSDT,2447.78,2499.0,2352.0,2364.1,-3.4186078814272642,317484.735
2024-10-03,2024,10,3,0,ETHUSDT,2364.09,2403.38,2310.0,2349.8,-0.6044609130786037,314635.9263
2024-10-04,2024,10,4,0,ETHUSDT,2349.8,2441.64,2339.15,2414.41,2.7495957102732005,239383.017
2024-10-05,2024,10,5,0,ETHUSDT,2414.41,2428.23,2390.05,2414.66,0.010354496543669055,103740.2316
2024-10-06,2024,10,6,0,ETHUSDT,2414.66,2457.8,2407.0,2440.03,1.05066551812679,105752.7096
2024-10-07,2024,10,0,0,ETHUSDT,2440.02,2521.0,2403.0,2422.71,-0.7094204145867634,300459.5407
2024-10-08,2024,10,1,0,ETHUSDT,2422.7,2466.66,2401.18,2440.89,0.7508152061749311,201358.3312
2024-10-09,2024,10,2,0,ETHUSDT,2440.88,2473.61,2351.42,2370.47,-2.8846153846153975,242082.2725
2024-10-10,2024,10,3,0,ETHUSDT,2370.47,2421.36,2330.66,2386.49,0.675815344636295,257862.9619
2024-10-11,2024,10,4,0,ETHUSDT,2386.49,2471.45,2381.86,2439.5,2.2212538078936106,235441.2197
2024-10-12,2024,10,5,0,ETHUSDT,2439.49,2490.51,2434.35,2476.4,1.5130211642597555,139637.5062
2024-10-13,2024,10,6,0,ETHUSDT,2476.4,2484.92,2436.4,2468.91,-0.302455176869659,120022.8179
2024-10-14,2024,10,0,0,ETHUSDT,2468.92,2654.0,2443.39,2629.79,6.515804481311662,435900.1619
2024-10-15,2024,10,1,0,ETHUSDT,2629.79,2688.6,2537.36,2607.41,-0.851018522391526,416285.6663
2024-10-16,2024,10,2,0,ETHUSDT,2607.41,2647.79,2588.67,2611.1,0.14151974564798228,260322.4242
2024-10-17,2024,10,3,0,ETHUSDT,2611.1,2648.37,2575.4,2605.8,-0.2029795871471689,221624.5434
2024-10-18,2024,10,4,0,ETHUSDT,2605.79,2675.58,2596.49,2642.17,1.3961217135686341,292444.1153
2024-10-19,2024,10,5,0,ETHUSDT,2642.17,2663.49,2631.02,2648.2,0.22822149975208805,105413.7646
2024-10-20,2024,10,6,0,ETHUSDT,2648.2,2759.0,2635.54,2746.91,3.727437504720189,256910.7448
2024-10-21,2024,10,0,0,ETHUSDT,2746.91,2769.48,2655.01,2666.7,-2.920008300235539,310674.7232
2024-10-22,2024,10,1,0,ETHUSDT,2666.71,2671.92,2606.56,2622.81,-1.646223248872209,265747.713
2024-10-23,2024,10,2,0,ETHUSDT,2622.81,2628.2,2450.0,2524.61,-3.7440760100807844,352647.7086
2024-10-24,2024,10,3,0,ETHUSDT,2524.6,2562.65,2507.31,2535.82,0.4444268398954391,290851.7842
2024-10-25,2024,10,4,0,ETHUSDT,2535.82,2566.33,2382.59,2440.62,-3.7542096836526357,514799.8822
2024-10-26,2024,10,5,0,ETHUSDT,2440.63,2508.0,2430.12,2482.51,1.7159503898583606,248724.8313
2024-10-27,2024,10,6,0,ETHUSDT,2482.51,2527.99,2464.13,2507.8,1.0187270141912805,137580.8836
2024-10-28,2024,10,0,0,ETHUSDT,2507.8,2589.67,2471.67,2567.48,2.379775101682743,360605.327
2024-10-29,2024,10,1,0,ETHUSDT,2567.49,2681.86,2561.2,2638.8,2.7774207494479204,451915.7025
2024-10-30,2024,10,2,0,ETHUSDT,2638.8,2722.3,2599.66,2659.19,0.7726997119902937,460627.126
2024-10-31,2024,10,3,0,ETHUSDT,2659.19,2669.0,2503.0,2518.61,-5.286572226881115,403427.2017
2024-11-01,2024,11,4,0,ETHUSDT,2518.61,2586.8,2467.67,2511.49,-0.2826956138505106,430249.1073
2024-11-02,2024,11,5,0,ETHUSDT,2511.49,2523.45,2470.0,2494.23,-0.687241438349337,145961.13
2024-11-03,2024,11,6,0,ETHUSDT,2494.23,2496.39,2411.0,2457.73,-1.463377475212791,276009.1197
2024-11-04,2024,11,0,0,ETHUSDT,2457.73,2491.39,2357.59,2398.21,-2.421746896526469,306316.9645
2024-11-05,2024,11,1,0,ETHUSDT,2398.21,2480.0,2380.74,2422.55,1.014923630541118,331619.2545
2024-11-06,2024,11,2,0,ETHUSDT,2422.6,2744.7,2420.3,2721.87,12.353256831503344,1002141.3618
2024-11-07,2024,11,3,0,ETHUSDT,2721.88,2916.11,2699.49,2895.47,6.377577262774247,730845.9524
2024-11-08,2024,11,4,0,ETHUSDT,2895.47,2981.69,2886.4,2961.75,2.2890929624551526,568864.435
2024-11-09,2024,11,5,0,ETHUSDT,2961.75,3157.4,2953.71,3126.21,5.552798176753609,526719.4212
2024-11-10,2024,11,6,0,ETHUSDT,3126.2,3248.52,3069.0,3183.21,1.8236197300236778,865536.7322
2024-11-11,2024,11,0,0,ETHUSDT,3183.2,3387.61,3105.0,3371.59,5.918258356370958,1000093.9664
2024-11-12,2024,11,1,0,ETHUSDT,3371.59,3442.5,3207.67,3243.8,-3.7901998760228843,973215.7285
2024-11-13,2024,11,2,0,ETHUSDT,3243.79,3331.0,3116.69,3187.16,-1.7457973543293526,919686.3747
2024-11-14,2024,11,3,0,ETHUSDT,3187.16,3240.4,3028.56,3058.82,-4.026782464639355,605780.6662
2024-11-15,2024,11,4,0,ETHUSDT,3058.81,3131.06,3014.5,3090.01,1.0200045115584255,519623.6317
2024-11-16,2024,11,5,0,ETHUSDT,3090.01,3219.97,3072.0,3132.87,1.387050527344561,423639.1573
2024-11-17,2024,11,6,0,ETHUSDT,3132.88,3162.11,3034.99,3076.0,-1.8155818288603491,449818.9575
2024-11-18,2024,11,0,0,ETHUSDT,3075.99,3224.94,3050.01,3207.8,4.28512446399372,640658.4357
2024-11-19,2024,11,1,0,ETHUSDT,3207.81,3221.2,3065.4,3107.44,-3.1289259650665064,500112.0194
2024-11-20,2024,11,2,0,ETHUSDT,3107.45,3159.2,3029.41,3069.97,-1.2061336465590764,503607.8336
2024-11-21,2024,11,3,0,ETHUSDT,3069.97,3386.73,3032.59,3355.81,9.310840171076595,974923.3035
2024-11-22,2024,11,4,0,ETHUSDT,3355.88,3425.92,3257.54,3327.78,-0.8373362575539026,603273.7093
2024-11-23,2024,11,5,0,ETHUSDT,3327.78,3497.51,3312.72,3393.91,1.9872106930145517,721024.0009
2024-11-24,2024,11,6,0,ETHUSDT,3393.91,3450.0,3281.4,3361.2,-0.9637851327819547,479098.0921
2024-11-25,2024,11,0,0,ETHUSDT,3361.21,3546.66,3300.01,3414.49,1.585143445366393,949330.37
2024-11-26,2024,11,1,0,ETHUSDT,3414.49,3462.49,3252.0,3324.73,-2.62879668706014,672367.1503
2024-11-27,2024,11,2,0,ETHUSDT,3324.74,3684.92,3302.4,3653.28,9.881674958041845,754573.6485
2024-11-28,2024,11,3,0,ETHUSDT,3653.27,3661.92,3529.76,3578.79,-2.038721474186141,560976.425
2024-11-29,2024,11,4,0,ETHUSDT,3578.8,3647.98,3534.28,3592.21,0.37470660556610746,425493.2449
2024-11-30,2024,11,5,0,ETHUSDT,3592.22,3738.98,3568.4,3703.6,3.1005896075407438,503684.7485
2024-12-01,2024,12,6,0,ETHUSDT,3703.59,3746.8,3659.2,3707.61,0.1085433322803005,429089.2633
2024-12-02,2024,12,0,0,ETHUSDT,3707.61,3760.0,3554.32,3643.42,-1.7313039936778696,737130.569
2024-12-03,2024,12,1,0,ETHUSDT,3643.43,3670.0,3500.0,3614.51,-0.7937575306784985,678400.2032
2024-12-04,2024,12,2,0,ETHUSDT,3614.51,3887.24,3614.51,3837.8,6.177600836627923,968744.0399
2024-12-05,2024,12,3,0,ETHUSDT,3837.8,3956.0,3677.0,3785.2,-1.3705768930116307,946493.276
2024-12-06,2024,12,4,0,ETHUSDT,3785.21,4087.73,3777.26,3998.87,5.6446009600524105,803855.1146
2024-12-07,2024,12,5,0,ETHUSDT,3998.87,4024.46,3968.0,3996.22,-0.06626872091366039,283920.02
2024-12-08,2024,12,6,0,ETHUSDT,3996.22,4015.58,3923.5,4004.15,0.1984375234596767,251362.1685
2024-12-09,2024,12,0,0,ETHUSDT,4004.15,4006.17,3509.0,3712.0,-7.296180213028984,939642.2001
2024-12-10,2024,12,1,0,ETHUSDT,3712.0,3780.76,3515.89,3628.25,-2.2561961206896552,942206.0337
2024-12-11,2024,12,2,0,ETHUSDT,3628.24,3848.64,3562.34,3831.81,5.610709324631231,461818.7801
2024-12-12,2024,12,3,0,ETHUSDT,3831.82,3987.41,3796.8,3881.61,1.2993825388457694,572098.6343
2024-12-13,2024,12,4,0,ETHUSDT,3881.6,3968.47,3852.94,3906.8,0.649216817807097,387765.6873
2024-12-14,2024,12,5,0,ETHUSDT,3906.8,3945.0,3825.03,3870.29,-0.9345244189618157,265538.9479
2024-12-15,2024,12,6,0,ETHUSDT,3870.3,3974.61,3831.5,3959.09,2.2941374053690917,253833.2141
2024-12-16,2024,12,0,0,ETHUSDT,3959.09,4107.8,3884.0,3986.24,0.6857636477069133,673351.0723
2024-12-17,2024,12,1,0,ETHUSDT,3986.24,4041.82,3847.96,3893.01,-2.3387954563699016,450825.9861
2024-12-18,2024,12,2,0,ETHUSDT,3893.01,3907.19,3617.42,3626.8,-6.838153511036447,722505.0618
2024-12-19,2024,12,3,0,ETHUSDT,3626.8,3720.0,3326.8,3417.01,-5.784438072129699,1078153.4851
2024-12-20,2024,12,4,0,ETHUSDT,3417.01,3497.84,3101.9,3472.21,1.6154474233320888,1332783.731
2024-12-21,2024,12,5,0,ETHUSDT,3472.2,3555.18,3293.11,3338.92,-3.838488566326818,475275.82
2024-12-22,2024,12,6,0,ETHUSDT,3338.92,3403.0,3221.1,3281.83,-1.7098343176835666,361920.2495
2024-12-23,2024,12,0,0,ETHUSDT,3281.83,3466.99,3216.97,3422.53,4.287242178906289,488253.41
2024-12-24,2024,12,1,0,ETHUSDT,3422.53,3539.65,3358.19,3493.18,2.0642624023748404,315723.6763
2024-12-25,2024,12,2,0,ETHUSDT,3493.17,3547.95,3440.93,3497.0,0.10964253099619908,219846.0452
2024-12-26,2024,12,3,0,ETHUSDT,3497.0,3514.94,3304.63,3335.05,-4.631112382041745,310170.1719
2024-12-27,2024,12,4,0,ETHUSDT,3335.04,3444.16,3306.6,3333.51,-0.045876511226244525,342529.6038
2024-12-28,2024,12,5,0,ETHUSDT,3333.51,3428.68,3322.23,3404.0,2.114587926839871,175963.613
2024-12-29,2024,12,6,0,ETHUSDT,3404.01,3413.78,3326.17,3356.48,-1.3962943704630773,156256.8819
2024-12-30,2024,12,0,0,ETHUSDT,3356.48,3437.59,3305.0,3361.84,0.1596911049671122,420794.6476
2024-12-31,2024,12,1,0,ETHUSDT,3361.83,3451.0,3315.59,3337.78,-0.715384180639703,303053.1685
2025-01-01,2025,1,2,0,ETHUSDT,3337.78,3374.85,3313.88,3360.38,0.6770967529315864,190238.5861
2025-01-02,2025,1,3,0,ETHUSDT,3360.39,3509.99,3354.5,3455.67,2.8353851785060726,338632.8874
2025-01-03,2025,1,4,0,ETHUSDT,3455.68,3630.0,3423.44,3609.01,4.437042781739061,334041.0604
2025-01-04,2025,1,5,0,ETHUSDT,3609.0,3671.6,3572.42,3656.88,1.3266832917705766,229266.3133
2025-01-05,2025,1,6,0,ETHUSDT,3656.88,3675.25,3593.7,3635.99,-0.5712519962372385,155444.1741
2025-01-06,2025,1,0,0,ETHUSDT,3636.0,3744.83,3610.63,3687.45,1.41501650165016,329642.3648
2025-01-07,2025,1,1,0,ETHUSDT,3687.44,3700.86,3356.31,3381.31,-8.301965591304539,541543.2874
2025-01-08,2025,1,2,0,ETHUSDT,3381.31,3415.1,3208.2,3327.29,-1.597605661710993,584749.9627
2025-01-09,2025,1,3,0,ETHUSDT,3327.29,3357.27,3158.0,3219.2,-3.24858969311362,501818.4247
2025-01-10,2025,1,4,0,ETHUSDT,3219.2,3322.49,3193.97,3267.04,1.4860834990059688,454142.1333
2025-01-11,2025,1,5,0,ETHUSDT,3267.05,3320.18,3217.56,3282.83,0.4830045453849725,151679.7487
2025-01-12,2025,1,6,0,ETHUSDT,3282.83,3300.0,3224.49,3267.3,-0.4730674448570211,164879.9709
2025-01-13,2025,1,0,0,ETHUSDT,3267.3,3339.0,2920.0,3137.51,-3.972393107458757,845907.5669
2025-01-14,2025,1,1,0,ETHUSDT,3137.51,3256.67,3125.65,3225.63,2.8085966259868456,374308.4517
2025-01-15,2025,1,2,0,ETHUSDT,3225.63,3473.75,3186.36,3451.52,7.002973062626522,464188.034
2025-01-16,2025,1,3,0,ETHUSDT,3451.51,3460.79,3265.44,3308.05,-4.1564416733545615,471282.6787
2025-01-17,2025,1,4,0,ETHUSDT,3308.04,3525.72,3307.5,3473.63,5.005683123541437,518550.1813
2025-01-18,2025,1,5,0,ETHUSDT,3473.64,3494.39,3227.0,3307.71,-4.776833523335747,634197.1281
2025-01-19,2025,1,6,0,ETHUSDT,3307.71,3448.99,3130.48,3215.12,-2.7992175855803607,1342301.5217
2025-01-20,2025,1,0,0,ETHUSDT,3215.2,3453.69,3142.78,3284.0,2.139835780044793,1158354.7814
2025-01-21,2025,1,1,0,ETHUSDT,3283.99,3368.0,3204.6,3327.54,1.3261307129437114,548706.0513
2025-01-22,2025,1,2,0,ETHUSDT,3327.55,3365.99,3222.85,3242.6,-2.5529293323917077,349240.7498
2025-01-23,2025,1,3,0,ETHUSDT,3242.61,3347.97,3185.0,3338.21,2.948242310977882,605592.7225
2025-01-24,2025,1,4,0,ETHUSDT,3338.22,3428.0,3275.9,3310.09,-0.842664653617786,451524.2752
2025-01-25,2025,1,5,0,ETHUSDT,3310.1,3350.68,3268.66,3318.77,0.26192562158243177,208559.0415
2025-01-26,2025,1,6,0,ETHUSDT,3318.76,3362.0,3230.0,3232.61,-2.5958490520555895,272165.469
2025-01-27,2025,1,0,0,ETHUSDT,3232.61,3253.91,3020.01,3182.44,-1.5519966837942119,753004.7529
2025-01-28,2025,1,1,0,ETHUSDT,3182.44,3223.01,3040.03,3077.72,-3.290556931159747,350959.7173
2025-01-29,2025,1,2,0,ETHUSDT,3077.72,3182.52,3054.06,3113.9,1.1755455337067795,409737.2576
2025-01-30,2025,1,3,0,ETHUSDT,3113.9,3283.43,3091.06,3247.39,4.286907093997874,350639.4823
2025-01-31,2025,1,4,0,ETHUSDT,3247.38,3437.31,3213.8,3300.99,1.650869316187193,648681.6561
2025-02-01,2025,2,5,0,ETHUSDT,3300.99,3331.98,3101.7,3117.54,-5.557423681986308,354065.2525
2025-02-02,2025,2,6,0,ETHUSDT,3117.54,3163.2,2750.71,2869.68,-7.950499432244659,1050805.93
2025-02-03,2025,2,0,0,ETHUSDT,2869.68,2921.0,2125.01,2879.9,0.3561372696607376,2807979.021
2025-02-04,2025,2,1,0,ETHUSDT,2879.89,2888.5,2632.6,2731.19,-5.163391657320239,1259594.3919
2025-02-05,2025,2,2,0,ETHUSDT,2731.19,2826.95,2699.13,2788.25,2.0891992135296316,686593.0429
2025-02-06,2025,2,3,0,ETHUSDT,2788.25,2857.64,2655.28,2686.64,-3.644221285752717,719459.9571
2025-02-07,2025,2,4,0,ETHUSDT,2686.63,2797.5,2562.51,2622.1,-2.4018938223722732,695467.3612
2025-02-08,2025,2,5,0,ETHUSDT,2622.11,2667.3,2588.8,2632.46,0.394720282520562,379685.1509
2025-02-09,2025,2,6,0,ETHUSDT,2632.46,2698.9,2520.02,2627.18,-0.20057284821042676,387166.7911
2025-02-10,2025,2,0,0,ETHUSDT,2627.18,2693.79,2559.85,2661.19,1.2945439596830146,398173.2716
2025-02-11,2025,2,1,0,ETHUSDT,2661.19,2725.04,2558.24,2602.59,-2.202022403511208,484196.1435
2025-02-12,2025,2,2,0,ETHUSDT,2602.59,2795.45,2546.92,2738.27,5.213268321172364,646295.8959
2025-02-13,2025,2,3,0,ETHUSDT,2738.27,2757.28,2612.76,2675.87,-2.278811074145358,443769.2853
2025-02-14,2025,2,4,0,ETHUSDT,2675.87,2791.78,2664.46,2725.95,1.871540844659865,419895.7862
2025-02-15,2025,2,5,0,ETHUSDT,2725.95,2739.0,2662.28,2693.04,-1.2072855334837345,202971.4295
2025-02-16,2025,2,6,0,ETHUSDT,2693.04,2727.31,2651.26,2661.41,-1.1745091049520284,191231.5314
2025-02-17,2025,2,0,0,ETHUSDT,2661.41,2849.7,2637.71,2744.05,3.1051209697115563,639739.8197
2025-02-18,2025,2,1,0,ETHUSDT,2744.05,2756.93,2605.44,2671.99,-2.626045443778371,604863.8737
2025-02-19,2025,2,2,0,ETHUSDT,2672.0,2736.7,2656.03,2715.5,1.6279940119760479,326154.0202
2025-02-20,2025,2,3,0,ETHUSDT,2715.51,2770.59,2707.18,2738.04,0.8296784029519222,336735.2544
2025-02-21,2025,2,4,0,ETHUSDT,2738.04,2845.32,2616.72,2663.0,-2.7406465939138935,890440.0604
2025-02-22,2025,2,5,0,ETHUSDT,2663.0,2798.07,2653.33,2763.22,3.763424708974833,444989.6669
2025-02-23,2025,2,6,0,ETHUSDT,2763.23,2857.34,2745.41,2819.69,2.04326096633288,611002.1222
